timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1724514011982,542,View Customers,200,OK,Customer &  Charges 2-3,text,true,,8945,308,22,52,https://api.stripe.com/v1/customers,542,0,133
1724514012003,534,Create Customers,200,OK,Customer &  Charges 2-4,text,true,,2092,413,23,53,https://api.stripe.com/v1/customers,534,0,117
1724514011963,578,Create Customers,200,OK,Customer &  Charges 2-2,text,true,,2091,412,23,53,https://api.stripe.com/v1/customers,578,0,137
1724514012064,537,View Customers,200,OK,Customer &  Charges 2-7,text,true,,8944,308,25,59,https://api.stripe.com/v1/customers,537,0,128
1724514012050,566,Create Customers,200,OK,Customer &  Charges 2-6,text,true,,2092,413,25,59,https://api.stripe.com/v1/customers,566,0,130
1724514012147,528,View Customers,200,OK,Customer &  Charges 2-11,text,true,,8944,308,27,64,https://api.stripe.com/v1/customers,528,0,126
1724514012226,520,View Customers,200,OK,Customer &  Charges 2-15,text,true,,8944,308,30,71,https://api.stripe.com/v1/customers,520,0,117
1724514012308,516,View Customers,200,OK,Customer &  Charges 2-19,text,true,,8944,308,33,78,https://api.stripe.com/v1/customers,516,0,120
1724514012246,584,Create Customers,200,OK,Customer &  Charges 2-16,text,true,,2092,413,33,78,https://api.stripe.com/v1/customers,584,0,128
1724514012334,592,Create Customers,200,OK,Customer &  Charges 2-20,text,true,,2091,412,37,87,https://api.stripe.com/v1/customers,592,0,120
1724514012368,559,Create Customers,200,OK,Customer &  Charges 2-22,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,559,0,127
1724514012389,559,View Customers,200,OK,Customer &  Charges 2-23,text,true,,8943,308,37,87,https://api.stripe.com/v1/customers,559,0,123
1724514012470,522,View Customers,200,OK,Customer &  Charges 2-27,text,true,,8944,308,37,87,https://api.stripe.com/v1/customers,522,0,115
1724514012451,549,Create Customers,200,OK,Customer &  Charges 2-26,text,true,,2091,412,37,87,https://api.stripe.com/v1/customers,549,0,119
1724514012092,939,Create Customers,200,OK,Customer &  Charges 2-8,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,939,0,125
1724514012538,533,View Customers,200,OK,Customer &  Charges 2-31,text,true,,8944,308,37,87,https://api.stripe.com/v1/customers,533,0,124
1724514012126,961,Create Customers,200,OK,Customer &  Charges 2-10,text,true,,2091,412,37,87,https://api.stripe.com/v1/customers,961,0,124
1724514012516,574,Create Customers,200,OK,Customer &  Charges 2-30,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,574,0,131
1724514012166,978,Create Customers,200,OK,Customer &  Charges 2-12,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,978,0,112
1724514012210,985,Create Customers,200,OK,Customer &  Charges 2-14,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,985,0,123
1724514012678,547,Create Customers,200,OK,Customer &  Charges 2-38,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,547,0,120
1724514012289,950,Create Customers,200,OK,Customer &  Charges 2-18,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,950,0,111
1724514012714,561,Create Customers,200,OK,Customer &  Charges 2-40,text,true,,2090,411,37,87,https://api.stripe.com/v1/customers,561,0,123
1724514012757,571,Create Customers,200,OK,Customer &  Charges 2-42,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,571,0,123
1724514012695,671,View Customers,200,OK,Customer &  Charges 2-39,text,true,,8944,308,37,87,https://api.stripe.com/v1/customers,671,0,151
1724514012795,575,Create Customers,200,OK,Customer &  Charges 2-44,text,true,,2091,412,37,87,https://api.stripe.com/v1/customers,575,0,127
1724514012408,962,Create Customers,200,OK,Customer &  Charges 2-24,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,962,0,120
1724514012497,938,Create Customers,200,OK,Customer &  Charges 2-28,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,938,0,115
1724514012557,956,Create Customers,200,OK,Customer &  Charges 2-32,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,956,0,114
1724514012914,616,Create Customers,200,OK,Customer &  Charges 2-50,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,616,0,130
1724514012854,756,View Customers,200,OK,Customer &  Charges 2-47,text,true,,8943,308,37,87,https://api.stripe.com/v1/customers,756,0,126
1724514012635,1003,Create Customers,200,OK,Customer &  Charges 2-36,text,true,,2092,413,37,87,https://api.stripe.com/v1/customers,1003,0,150
1724514012836,945,Create Customers,200,OK,Customer &  Charges 2-46,text,true,,2091,412,37,87,https://api.stripe.com/v1/customers,945,0,116
